"FundCode","FundName","ProductName","ClassName","Vintage","Manager","OneWeek","OneMonth","ThreeMonth","SixMonth","NineMonth","OneYear","TwoYear","ThreeYear","FiveYear","YTD","NetAssets","FundAssets","InceptionDate","MajorType","MinorType","BM","Flow1YAssetsCurrent","Flow1YAssetsCompare","Flow1YAssetsChange","Flow1YCashFlow","Flow1YShareCurrent","Flow1YShareCompare","Flow1YShareChange","Flow3YAssetsCurrent","Flow3YAssetsCompare","Flow3YAssetsChange","Flow3YCashFlow","Flow3YShareCurrent","Flow3YShareCompare","Flow3YShareChange","Risk1YMeanReturn","Risk1YStdDev","Risk1YAlpha","Risk1YBeta","Risk1YRSquare","Risk1YSharpe","Risk1YTreynor","Risk1YResidualRisk","Risk1YIR","Risk1YDownsideDev","Risk1YUpsideDev","Risk1YRiskNetAssets","Risk1YModifiedSharpe","Risk3YMeanReturn","Risk3YStdDev","Risk3YAlpha","Risk3YBeta","Risk3YRSquare","Risk3YSharpe","Risk3YTreynor","Risk3YResidualRisk","Risk3YIR","Risk3YDownsideDev","Risk3YUpsideDev","Risk3YRiskNetAssets","Risk3YModifiedSharpe","AllocationEquity","AllocationBond","AllocationFuturesLong","AllocationFuturesShort","AllocationOptionsLong","AllocationOptionsShort","AllocationFundSecurities","AllocationLiquidity","AllocationNetAssets","AllocationFundAssets","AllocationETF","AllocationEquityPct","AllocationBondPct","AllocationFuturesLongPct","AllocationFuturesShortPct","AllocationFundSecuritiesPct","AllocationLiquidityPct","AllocationETFPct"
"K55207CP6437","교보악사평생든든적격TDF2045자(주혼-재간접)ClassC-Re(퇴직연금)","교보악사평생든든적격TDF2045자(주혼-재간접)","ClassC-Re(퇴직연금)","2045","교보악사운용","2.43","11.71","22.62","27.34","37.87","45.72","54.8","79.81","67.32","26.79","288.85","150.84","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","288.85","118.86","169.99","99.85","0.08","0.06","0.02","288.85","59.55","229.3","139.3","0.08","0.05","0.03","0.71","12.01","10.52","2.11","0.7","2.84","16.1","8.41","2.72","9.61","8.91","270.93","2.84","0.37","11.12","4.52","1.47","0.57","1.43","10.83","7.73","1.06","7.84","7.84","270.93","1.43","0","0","0","0","0","0","280.22","6.66","288.85","150.84","0","0","0","0","0","97.01229","2.305695","0"
"K55207CP6478","교보악사평생든든적격TDF2045자(주혼-재간접)ClassS","교보악사평생든든적격TDF2045자(주혼-재간접)","ClassS","2045","교보악사운용","2.43","11.71","22.63","27.37","37.92","45.78","54.66","81.27","70.71","26.81","0.44","0.23","2020-02-10","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.44","0.3","0.14","0","0","0","0","0.44","0","0.44","0.3","0","0","0","0.71","12.01","10.56","2.11","0.7","2.84","16.12","8.41","2.73","9.6","8.91","0.43","2.84","0.37","11.15","4.69","1.48","0.58","1.45","10.92","7.73","1.09","7.71","7.93","0.43","1.45","0","0","0","0","0","0","0.43","0.01","0.44","0.23","0","0","0","0","0","97.727273","2.272727","0"
"K55207CP6486","교보악사평생든든적격TDF2045자(주혼-재간접)ClassS-P","교보악사평생든든적격TDF2045자(주혼-재간접)","ClassS-P","2045","교보악사운용","2.43","11.72","22.65","27.42","38","45.89","55.16","80.44","68.33","26.85","0.03","0.01","2020-01-07","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.03","0.05","-0.03","-0.04","0","0","0","0.03","0.04","-0.01","-0.04","0","0","0","0.71","12.01","10.64","2.11","0.7","2.85","16.16","8.41","2.74","9.59","8.92","0.03","2.85","0.37","11.12","4.64","1.47","0.57","1.44","10.91","7.73","1.07","7.83","7.85","0.03","1.44","0","0","0","0","0","0","0.02","0","0.03","0.01","0","0","0","0","0","66.666667","0","0"
"K55207CP6528","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC","2050","교보악사운용","2.43","11.66","22.5","27.09","37.51","45.32","53.85","77.71","","26.58","0.52","0.28","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.52","0.73","-0.21","-0.45","0","0","0","0.52","0.01","0.51","0.23","0","0","0","0.7","12.06","10.14","2.12","0.71","2.8","15.9","8.45","2.68","9.73","8.9","0.62","2.8","0.36","11.16","4.08","1.48","0.57","1.39","10.53","7.77","1","7.94","7.82","0.62","1.39","0","0","0","0","0","0","0.51","0.01","0.52","0.28","0","0","0","0","0","98.076923","1.923077","0"
"K55207CP6536","교보악사평생든든적격TDF2050자(주혼-재간접)ClassCe","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassCe","2050","교보악사운용","2.43","11.69","22.59","27.29","37.84","45.69","54.6","79.34","","26.75","5.39","3.04","2022-06-02","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","5.39","3.35","2.04","0.51","0","0","0","5.39","0.06","5.33","3.62","0","0","0","0.71","12.05","10.4","2.12","0.71","2.82","16.03","8.45","2.71","9.69","8.93","5.26","2.82","0.37","11.16","4.39","1.47","0.57","1.42","10.73","7.77","1.04","7.9","7.86","5.26","1.42","0","0","0","0","0","0","5.25","0.12","5.39","3.04","0","0","0","0","0","97.402597","2.226345","0"
"K55207CP6593","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC-P(연금)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC-P(연금)","2050","교보악사운용","2.43","11.68","22.56","27.21","37.71","45.5","54.19","78.62","63.01","26.68","0.1","0.05","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.1","0.01","0.09","0.06","0","0","0","0.1","0.01","0.09","0.06","0","0","0","0.7","12.05","10.26","2.12","0.71","2.81","15.96","8.46","2.69","9.71","8.91","0.1","2.81","0.36","11.16","4.25","1.48","0.57","1.41","10.64","7.77","1.02","7.92","7.84","0.1","1.41","0","0","0","0","0","0","0.1","0","0.1","0.05","0","0","0","0","0","100","0","0"
"K55207CP6619","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC-Pe(연금)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC-Pe(연금)","2050","교보악사운용","2.44","11.7","22.62","27.36","37.95","45.84","54.93","79.95","65.06","26.8","3.95","2.07","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","3.95","2.33","1.63","0.26","0","0","0","3.95","0.58","3.37","1.79","0","0","0","0.71","12.05","10.5","2.12","0.71","2.83","16.08","8.45","2.72","9.68","8.94","3.89","2.83","0.37","11.16","4.51","1.47","0.57","1.43","10.81","7.77","1.05","7.89","7.87","3.89","1.43","0","0","0","0","0","0","3.85","0.09","3.95","2.07","0","0","0","0","0","97.468354","2.278481","0"
"K55207CP6635","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC-R(퇴직연금)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC-R(퇴직연금)","2050","교보악사운용","2.43","11.68","22.56","27.23","37.74","45.54","54.25","78.68","62.99","26.7","8.6","4.55","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","8.6","3.06","5.54","3.77","0","0","0","8.6","3.46","5.15","2.58","0","0","0","0.7","12.05","10.3","2.12","0.71","2.82","15.98","8.45","2.7","9.7","8.92","8.34","2.82","0.36","11.16","4.27","1.48","0.57","1.41","10.65","7.77","1.02","7.91","7.84","8.34","1.41","0","0","0","0","0","0","8.38","0.19","8.6","4.55","0","0","0","0","0","97.44186","2.209302","0"
"K55207CP6643","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC-Re(퇴직연금)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC-Re(퇴직연금)","2050","교보악사운용","2.44","11.7","22.63","27.37","37.96","45.86","55","80.08","65.25","26.81","330.56","174.22","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","330.56","91.11","239.45","163.8","0.09","0.05","0.05","330.56","36.6","293.96","204.5","0.09","0.03","0.06","0.71","12.05","10.52","2.12","0.71","2.83","16.08","8.45","2.72","9.67","8.94","321.57","2.83","0.37","11.15","4.53","1.47","0.57","1.43","10.83","7.77","1.06","7.88","7.87","321.57","1.43","0","0","0","0","0","0","321.83","7.43","330.56","174.22","0","0","0","0","0","97.359027","2.247701","0"
"K55207CP6676","교보악사평생든든적격TDF2050자(주혼-재간접)ClassS","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassS","2050","교보악사운용","2.44","11.71","22.64","27.39","38.01","45.93","55.1","80.23","100.29","26.84","0.36","0.2","2020-01-02","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.36","0.33","0.04","-0.09","0","0","0","0.36","0.7","-0.34","-0.58","0","0","0","0.71","12.05","10.56","2.12","0.71","2.84","16.11","8.45","2.73","9.67","8.94","0.36","2.84","0.37","11.15","4.56","1.47","0.57","1.43","10.85","7.77","1.06","7.88","7.87","0.36","1.43","0","0","0","0","0","0","0.35","0.01","0.36","0.2","0","0","0","0","0","97.222222","2.777778","0"
"K55207CP6684","교보악사평생든든적격TDF2050자(주혼-재간접)ClassS-P","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassS-P","2050","교보악사운용","2.44","11.71","22.66","27.43","38.07","46.01","55.31","80.63","66.1","26.87","0.22","0.12","2019-11-01","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.22","0.16","0.06","-0.01","0","0","0","0.22","0.4","-0.18","-0.32","0","0","0","0.71","12.05","10.62","2.12","0.71","2.84","16.13","8.45","2.74","9.66","8.95","0.21","2.84","0.37","11.15","4.63","1.47","0.57","1.44","10.9","7.76","1.07","7.87","7.88","0.21","1.44","0","0","0","0","0","0","0.21","0","0.22","0.12","0","0","0","0","0","95.454545","0","0"
"K55207CP6692","교보악사평생든든적격TDF2030자(주혼-재간접)ClassCe","교보악사평생든든적격TDF2030자(주혼-재간접)","ClassCe","2030","교보악사운용","1.91","9.26","17.65","21.06","28.52","34.5","41.92","60.82","","20.66","6.55","4.19","2022-05-24","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","6.55","1.99","4.56","3.31","0","0","0","6.55","0.16","6.39","5.01","0","0","0","0.55","9.64","7.61","1.67","0.68","2.72","15.69","6.31","2.39","6.61","6.77","6.36","2.72","0.3","8.91","3.34","1.16","0.55","1.38","10.64","6.02","0.76","5.82","6.27","6.36","1.38","0","0","0","0","0","0","6.17","0.28","6.55","4.19","0","0","0","0","0","94.198473","4.274809","0"
"K55207CY1742","교보악사평생든든적격TDF2025자(채혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2025자(채혼-재간접)","ClassS-P(퇴직)","2025","교보악사운용","1.1","5.16","9.63","11.67","16.66","27.03","32.52","46.67","35.53","11.44","0.2","0.14","2020-07-13","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.2","0","0.2","0.17","0","0","0","0.2","0","0.2","0.17","0","0","0","0.45","6.72","7.95","1.16","0.68","3.11","17.97","3.87","2.52","4.16","4.14","0.2","3.11","0.24","7.21","2.73","0.86","0.47","1.31","10.92","5.3","0.32","5.36","5.29","0.2","1.31","0","0","0","0","0","0","0.18","0.02","0.2","0.14","0","0","0","0","0","90","10","0"
"K55207CY1759","교보악사평생든든적격TDF2030자(주혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2030자(주혼-재간접)","ClassS-P(퇴직)","2030","교보악사운용","1.92","9.27","17.71","21.19","28.73","34.79","42.55","61.92","48.61","20.76","0.73","0.46","2020-07-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.73","0.13","0.6","0.51","0","0","0","0.73","0.09","0.64","0.53","0","0","0","0.56","9.64","7.83","1.67","0.68","2.74","15.83","6.31","2.42","6.58","6.8","0.62","2.74","0.3","8.91","3.57","1.16","0.55","1.41","10.84","6.01","0.8","5.88","6.21","0.62","1.41","0","0","0","0","0","0","0.69","0.03","0.73","0.46","0","0","0","0","0","94.520548","4.109589","0"
"K55207CY1767","교보악사평생든든적격TDF2035자(주혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2035자(주혼-재간접)","ClassS-P(퇴직)","2035","교보악사운용","2.14","10.38","20.05","24.24","33.18","40.12","49.3","72.34","57.42","23.68","","","2020-07-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.63","10.73","9.35","1.87","0.69","2.81","16.12","7.26","2.63","8.01","7.74","0","2.81","0.34","9.88","4.53","1.29","0.56","1.47","11.26","6.74","1.01","6.62","6.97","0","1.47","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"K55207CY1775","교보악사평생든든적격TDF2040자(주혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2040자(주혼-재간접)","ClassS-P(퇴직)","2040","교보악사운용","2.31","11.28","22.1","26.57","36.39","43.82","52.23","76.48","61.05","26.05","0.11","0.06","2020-07-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.11","0.16","-0.05","-0.09","0","0","0","0.11","0.02","0.09","0.04","0","0","0","0.68","11.7","9.96","2.05","0.69","2.8","16","8.17","2.65","9.03","8.7","0.11","2.8","0.36","10.83","4.23","1.43","0.57","1.41","10.72","7.5","1.01","7.47","7.69","0.11","1.41","0","0","0","0","0","0","0.11","0.01","0.11","0.06","0","0","0","0","0","100","9.090909","0"
"K55207CY1783","교보악사평생든든적격TDF2045자(주혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2045자(주혼-재간접)","ClassS-P(퇴직)","2045","교보악사운용","2.43","11.72","22.65","27.41","37.99","45.88","55.15","80.42","68.32","26.85","0.3","0.16","2020-07-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.3","0.17","0.13","0.05","0","0","0","0.3","0.16","0.14","0.02","0","0","0","0.71","12.01","10.63","2.11","0.7","2.85","16.16","8.41","2.74","9.6","8.92","0.3","2.85","0.37","11.12","4.64","1.47","0.57","1.44","10.91","7.73","1.07","7.83","7.85","0.3","1.44","0","0","0","0","0","0","0.29","0.01","0.3","0.16","0","0","0","0","0","96.666667","3.333333","0"
"K55207CY1791","교보악사평생든든적격TDF2050자(주혼-재간접)ClassS-P(퇴직)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassS-P(퇴직)","2050","교보악사운용","2.44","11.71","22.66","27.44","38.08","46.03","55.37","80.76","66.29","26.87","0.06","0.03","2020-07-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.06","0.07","-0.01","-0.04","0","0","0","0.06","0.01","0.04","0.01","0","0","0","0.71","12.05","10.64","2.12","0.71","2.84","16.14","8.45","2.74","9.66","8.95","0.06","2.84","0.37","11.15","4.66","1.47","0.57","1.44","10.91","7.76","1.07","7.87","7.88","0.06","1.44","0","0","0","0","0","0","0.06","0","0.06","0.03","0","0","0","0","0","100","0","0"
"K55209DE4465","신영적격TDF2030(혼합-재간접)A형","신영적격TDF2030(혼합-재간접)","A형","2030","신영운용","0.72","4.4","4.89","9.67","14.17","18.4","28.1","43.09","","9.02","66.54","44.83","2021-07-01","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","66.54","51.71","14.82","4.05","0.02","0.03","-0.01","66.54","2.49","64.05","50.72","0.02","0","0.02","0.31","5.6","2.08","1.04","0.78","2.44","13.14","2.61","0.96","2.49","2.8","66.12","2.44","0.23","6.31","0.82","1","0.82","1.36","8.58","2.68","0.3","2.56","2.81","66.12","1.36","0","0","0","36.47","0","0","64.38","3.08","66.54","44.83","0","0","0","0","54.809137","96.753832","4.628795","0"
"K55209DE4473","신영적격TDF2030(혼합-재간접)A-E형","신영적격TDF2030(혼합-재간접)","A-E형","2030","신영운용","0.73","4.41","4.93","9.75","14.32","18.62","28.61","43.95","","9.09","1.44","0.98","2022-04-25","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1.44","0.72","0.72","0.51","0","0","0","1.44","0.07","1.37","1.1","0","0","0","0.32","5.59","2.93","0.99","0.82","2.47","13.99","2.37","1.18","1.91","2.86","1.47","2.47","0.23","6.31","2.18","0.86","0.66","1.39","10.18","3.8","0.29","3.69","3.92","1.47","1.39","0","0","0","0.79","0","0","1.4","0.07","1.44","0.98","0","0","0","0","54.861111","97.222222","4.861111","0"
"K55209DE4499","신영적격TDF2030(혼합-재간접)C형","신영적격TDF2030(혼합-재간접)","C형","2030","신영운용","0.72","4.37","4.8","9.48","13.89","18.01","27.25","41.66","47.65","8.87","10.16","6.68","2021-02-15","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","10.16","8.66","1.5","-0.58","0","0","0","10.16","9.79","0.37","-3.25","0","0.01","-0.01","0.31","5.6","1.75","1.04","0.78","2.38","12.82","2.61","0.84","2.53","2.76","10.22","2.38","0.22","6.31","0.49","1","0.82","1.3","8.25","2.68","0.17","2.58","2.8","10.22","1.3","0","0","0","5.57","0","0","9.83","0.47","10.16","6.68","0","0","0","0","54.822835","96.751969","4.625984","0"
"K55209DE4507","신영적격TDF2030(혼합-재간접)C-E형","신영적격TDF2030(혼합-재간접)","C-E형","2030","신영운용","0.72","4.4","4.88","9.66","14.18","18.42","28.17","43.22","","9.02","6.05","4.14","2022-04-25","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","6.05","3.03","3.02","2.19","0","0","0","6.05","0.83","5.22","4.06","0","0","0","0.31","5.59","2.76","0.99","0.82","2.44","13.82","2.37","1.11","1.92","2.84","6.04","2.44","0.23","6.31","2.01","0.86","0.66","1.36","9.98","3.8","0.25","3.69","3.93","6.04","1.36","0","0","0","3.32","0","0","5.85","0.28","6.05","4.14","0","0","0","0","54.876033","96.694215","4.628099","0"
"K55209DE4549","신영적격TDF2030(혼합-재간접)C-P형","신영적격TDF2030(혼합-재간접)","C-P형","2030","신영운용","0.72","4.38","4.82","9.52","13.95","18.1","27.44","41.98","48.22","8.9","58.14","38.24","2021-02-19","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","58.14","48.99","9.14","0.3","0.02","0.03","-0.01","58.14","35.1","23.04","6.77","0.02","0.03","-0.01","0.31","5.6","1.82","1.04","0.78","2.39","12.88","2.61","0.86","2.52","2.77","58.51","2.39","0.22","6.31","0.56","1","0.82","1.31","8.32","2.68","0.2","2.59","2.79","58.51","1.31","0","0","0","31.87","0","0","56.25","2.69","58.14","38.24","0","0","0","0","54.815961","96.749226","4.626763","0"
"K55209DE4556","신영적격TDF2030(혼합-재간접)C-Pe형","신영적격TDF2030(혼합-재간접)","C-Pe형","2030","신영운용","0.73","4.4","4.89","9.68","14.21","18.46","28.27","43.38","","9.03","13.6","9.16","2022-04-27","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","13.6","9.39","4.22","2.23","0","0.01","0","13.6","1.4","12.2","9.59","0","0","0","0.31","5.59","2.13","1.04","0.78","2.45","13.19","2.61","0.98","2.48","2.8","13.62","2.45","0.23","6.31","0.89","1","0.82","1.37","8.65","2.68","0.32","2.57","2.8","13.62","1.37","0","0","0","7.46","0","0","13.16","0.63","13.6","9.16","0","0","0","0","54.852941","96.764706","4.632353","0"
"K55209DE4564","신영적격TDF2030(혼합-재간접)C-P2형","신영적격TDF2030(혼합-재간접)","C-P2형","2030","신영운용","0.72","4.39","4.85","9.59","14.06","18.26","27.81","42.6","49.31","8.96","127.31","83.09","2021-02-18","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","127.31","88.99","38.32","19.63","0.04","0.05","-0.01","127.31","61.02","66.29","34.33","0.04","0.05","-0.02","0.31","5.6","1.96","1.04","0.78","2.42","13.02","2.61","0.92","2.5","2.78","127.15","2.42","0.22","6.31","0.71","1","0.82","1.34","8.47","2.68","0.25","2.57","2.8","127.15","1.34","0","0","0","69.79","0","0","123.19","5.9","127.31","83.09","0","0","0","0","54.818946","96.763805","4.634357","0"
"K55209DE4572","신영적격TDF2030(혼합-재간접)C-P2e형","신영적격TDF2030(혼합-재간접)","C-P2e형","2030","신영운용","0.73","4.41","4.91","9.71","14.26","18.54","28.44","43.68","","9.06","177.97","122.44","2021-08-13","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","177.97","140.73","37.24","7.77","0.05","0.08","-0.02","177.97","28.87","149.1","109.5","0.05","0.03","0.02","0.32","5.59","2.2","1.04","0.78","2.46","13.25","2.61","1.01","2.47","2.81","178.57","2.46","0.23","6.31","0.96","1","0.82","1.38","8.72","2.68","0.35","2.56","2.81","178.57","1.38","0","0","0","97.56","0","0","172.2","8.25","177.97","122.44","0","0","0","0","54.818228","96.757881","4.635613","0"
"K55209DE4598","신영적격TDF2040(주혼-재간접)A형","신영적격TDF2040(주혼-재간접)","A형","2040","신영운용","0.98","5.86","7.4","12.89","18.67","24.14","34.34","51.72","58.2","11.95","12.04","7.46","2021-04-12","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","12.04","5.75","6.29","4.29","0","0","0","12.04","3.39","8.64","5.87","0","0","0","0.4","7.64","3.09","1.38","0.86","2.4","13.27","3.47","2.1","3.01","3.99","11.95","2.4","0.26","8.24","1.64","1.15","0.69","1.27","9.07","4.67","0.6","4.8","4.61","11.95","1.27","0","0","0","7.22","0","0","11.64","0.62","12.04","7.46","0","0","0","0","59.966777","96.677741","5.149502","0"
